readingId,source,site_code,response_time_epoch_ms,assetCode,productionLine,timestampMs,receivedAtEpochMs,alertCode,level,vibration_g,temperature_f,power_kw,is_active,signal_quality,vendorConfidencePct,device_fw_version,collector_id
TT-9107,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772357370000,1772357550000,HEAT_CRITICAL,5,0.307,216.4,32.42,true,GOOD,88,TT-5.5,COL-A
TT-9108,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772421262000,1772442862000,HEAT_CRITICAL,4,0.275,209.0,46.63,true,POOR,36,TT-5.5,COL-B
TT-9109,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772642008000,1772696008000,HEAT_CRITICAL,5,0.327,221.0,35.49,true,POOR,29,TT-4.9,COL-C
TT-9110,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1773028432000,1773028792000,HEAT_CRITICAL,4,0.267,210.3,91.18,true,FAIR,67,TT-4.9,COL-C
TT-9111,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1773108375000,1773108615000,HEAT_CRITICAL,3,,159.0,37.56,true,FAIR,79,TT-5.5,COL-A
TT-9112,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772971984000,1772972464000,HEAT_CRITICAL,3,0.314,170.2,48.11,true,POOR,40,TT-5.5,COL-A
TT-9113,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772570376000,1772572176000,HEAT_CRITICAL,4,0.352,163.7,25.88,true,FAIR,55,TT-5.4,COL-C
TT-9114,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772905573000,1772905633000,HEAT_CRITICAL,5,0.199,198.4,75.85,true,GOOD,96,TT-5.5,COL-A
TT-9115,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772973605000,1772974085000,HEAT_CRITICAL,3,0.196,183.0,40.97,true,FAIR,32,TT-5.5,COL-B
TT-9116,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773107558000,1773108038000,HEAT_CRITICAL,3,0.207,168.5,61.57,true,POOR,35,TT-5.4,COL-C
TT-9117,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1773009644000,1773010004000,HEAT_CRITICAL,5,0.32,232.2,67.62,true,FAIR,59,TT-4.9,COL-A
TT-9118,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772346349000,1772346829000,HEAT_CRITICAL,5,0.208,200.4,30.67,true,FAIR,59,TT-5.5,COL-B
TT-9119,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772858742000,1772859102000,HEAT_CRITICAL,4,0.196,171.6,21.72,true,FAIR,32,TT-5.4,COL-B
TT-9120,ThermoTrack,PLANT_01,1773187800000,MCH-006,LINE-C,1772540070000,1772540550000,HEAT_CRITICAL,4,0.315,217.3,33.07,true,FAIR,73,TT-5.4,COL-A
TT-9121,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772906669000,1772906789000,HEAT_CRITICAL,4,0.32,206.7,75.5,true,FAIR,71,TT-4.9,COL-B
TT-9122,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772665979000,1772666279000,HEAT_CRITICAL,5,0.33,201.2,77.4,true,FAIR,77,TT-5.5,COL-C
TT-9123,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772882939000,1772883359000,HEAT_CRITICAL,3,0.281,148.0,48.66,true,FAIR,79,TT-5.4,COL-A
TT-9124,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772815226000,1772815526000,HEAT_CRITICAL,4,0.09,182.4,67.4,true,GOOD,85,TT-5.4,COL-C
TT-9125,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773169050000,1773169230000,HEAT_CRITICAL,3,0.196,159.0,57.41,true,FAIR,32,TT-5.5,COL-C
TT-9126,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772622444000,1772622804000,HEAT_CRITICAL,4,0.206,206.5,38.83,true,POOR,49,TT-5.5,COL-B
TT-9127,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772907985000,1772908225000,HEAT_CRITICAL,4,0.236,206.1,69.03,true,GOOD,90,TT-5.4,COL-B
TT-9128,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772713044000,1772713224000,HEAT_CRITICAL,4,0.179,203.6,75.88,true,POOR,25,TT-5.4,COL-B
TT-9129,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772503216000,1772503636000,HEAT_CRITICAL,5,0.292,220.5,26.26,true,POOR,55,TT-4.9,COL-B
TT-9130,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772461656000,1772483256000,HEAT_CRITICAL,5,0.42,200.4,80.17,true,GOOD,91,TT-5.4,COL-B
TT-9131,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772636283000,1772636703000,HEAT_CRITICAL,4,0.304,219.7,62.85,true,GOOD,87,TT-5.4,COL-A
TT-9132,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772834649000,1772834709000,HEAT_CRITICAL,4,0.071,197.5,53.08,true,FAIR,61,TT-5.5,COL-A
TT-9133,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772443962000,1772444322000,HEAT_CRITICAL,5,0.3,200.9,76.45,true,FAIR,60,TT-5.4,COL-A
TT-9134,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772493358000,1772494078000,HEAT_CRITICAL,4,0.182,193.3,42.85,true,FAIR,56,TT-5.5,COL-A
TT-9135,ThermoTrack,PLANT_01,1773187800000,MCH-001,A,1773109177000,1773114577000,HEAT_CRITICAL,4,0.414,207.0,54.37,true,GOOD,90,TT-5.4,COL-B
TT-9136,ThermoTrack,PLANT_01,1773187800000,MCH-008,LINE-B,1773002491000,1773002791000,HEAT_CRITICAL,5,0.241,220.6,65.63,true,POOR,48,TT-4.9,COL-B
TT-9137,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772656952000,1772657252000,HEAT_CRITICAL,4,0.317,206.1,92.35,true,POOR,51,TT-5.4,COL-B
TT-9138,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772398250000,1772398490000,HEAT_CRITICAL,4,0.342,199.8,74.97,true,GOOD,25,TT-5.5,COL-A
TT-9139,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772799678000,1772799858000,HEAT_CRITICAL,4,0.349,164.0,56.92,true,POOR,26,TT-5.4,COL-B
TT-9140,ThermoTrack,PLANT_01,1773187800000,MCH-001,A,1773058936000,1773059116000,HEAT_CRITICAL,4,0.226,,51.65,true,GOOD,94,TT-5.5,COL-C
TT-9141,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772699214000,1772699274000,HEAT_CRITICAL,4,0.418,182.5,72.96,true,GOOD,98,TT-5.5,COL-A
TT-9142,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772343651000,1772344011000,HEAT_CRITICAL,4,0.281,208.5,53.5,true,POOR,36,TT-5.4,COL-B
TT-9143,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772969953000,1772971753000,HEAT_CRITICAL,3,0.408,154.8,27.63,true,GOOD,82,TT-5.5,COL-C
TT-9144,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773119018000,1773124418000,HEAT_CRITICAL,3,0.347,164.7,54.33,true,POOR,40,TT-4.9,COL-C
TT-9145,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772551827000,1772551887000,HEAT_CRITICAL,4,0.125,200.1,77.64,true,POOR,36,TT-5.4,COL-C
TT-9146,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772657046000,1772711046000,HEAT_CRITICAL,4,0.364,196.9,76.65,true,POOR,96,TT-5.4,COL-A
TT-9147,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772416013000,1772416433000,HEAT_CRITICAL,4,0.299,181.8,59.63,true,GOOD,94,TT-4.9,COL-A
TT-9148,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772580875000,1772586275000,HEAT_CRITICAL,4,0.421,162.8,88.35,true,GOOD,98,TT-5.5,COL-A
TT-9149,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772835140000,1772835860000,HEAT_CRITICAL,5,0.227,205.3,72.12,true,POOR,29,TT-5.5,COL-A
TT-9150,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772513231000,1772513351000,HEAT_CRITICAL,4,0.159,193.3,55.73,true,FAIR,71,TT-4.9,COL-A
TT-9151,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773171279000,1773171639000,HEAT_CRITICAL,4,0.376,202.9,43.86,true,POOR,34,TT-5.5,COL-B
TT-9152,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772999747000,1773005147000,HEAT_CRITICAL,3,0.209,149.9,50.24,true,FAIR,55,TT-5.5,COL-A
TT-9153,ThermoTrack,PLANT_01,1773187800000,MCH-002,LINE-A,1772843697000,1772843757000,HEAT_CRITICAL,3,0.274,152.9,45.49,true,FAIR,60,TT-5.4,COL-A
TT-9154,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772869616000,1772870036000,HEAT_CRITICAL,3,0.401,168.7,46.62,true,FAIR,71,TT-4.9,COL-C
TT-9155,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773060532000,1773114532000,HEAT_CRITICAL,5,0.329,,63.14,true,GOOD,88,TT-4.9,COL-C
TT-9156,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773041894000,1773041954000,HEAT_CRITICAL,5,0.407,226.5,57.67,true,POOR,44,TT-5.4,COL-B
TT-9157,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773034283000,1773034523000,HEAT_CRITICAL,4,0.494,196.2,59.42,true,POOR,27,TT-4.9,COL-C
TT-9158,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772906546000,1772906726000,HEAT_CRITICAL,3,,148.6,51.28,true,POOR,45,TT-5.4,COL-C
TT-9159,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772888213000,1772888513000,HEAT_CRITICAL,4,0.35,206.7,59.61,true,POOR,48,TT-5.4,COL-C
TT-9160,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772345308000,1772345788000,POWER_FLUCTUATION,4,0.453,162.3,84.71,true,POOR,21,TT-4.9,COL-C
TT-9161,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772997583000,1772997883000,POWER_FLUCTUATION,4,0.317,188.6,117.13,true,POOR,38,TT-4.9,COL-C
TT-9162,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772715106000,1772715466000,POWER_FLUCTUATION,5,0.241,146.0,92.29,true,POOR,45,TT-5.5,COL-A
TT-9163,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772354050000,1772354350000,POWER_FLUCTUATION,4,0.405,,72.56,true,FAIR,96,TT-4.9,COL-C
TT-9164,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772977671000,1772977791000,POWER_FLUCTUATION,3,0.409,161.8,101.49,true,GOOD,32,TT-5.5,COL-A
TT-9165,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772532422000,1772532782000,POWER_FLUCTUATION,5,0.253,186.5,88.55,true,GOOD,85,TT-5.4,COL-B
TT-9166,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772976894000,1772977374000,POWER_FLUCTUATION,4,0.412,146.4,91.27,true,POOR,27,TT-5.4,COL-B
TT-9167,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772999467000,1772999827000,POWER_FLUCTUATION,3,0.352,214.5,99.32,true,GOOD,94,TT-5.4,COL-B
TT-9168,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773088088000,1773088268000,POWER_FLUCTUATION,3,0.292,161.8,102.0,true,POOR,25,TT-5.4,COL-C
TT-9169,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772613088000,1772613268000,POWER_FLUCTUATION,3,0.314,187.1,63.34,true,POOR,20,TT-5.4,COL-A
TT-9170,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1773039502000,1773039742000,POWER_FLUCTUATION,3,0.413,,120.24,true,FAIR,77,TT-4.9,COL-A
TT-9171,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772778631000,1772778991000,POWER_FLUCTUATION,3,0.235,177.2,73.7,true,POOR,42,TT-5.5,COL-A
TT-9172,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772817020000,1772817080000,POWER_FLUCTUATION,4,0.295,164.3,37.91,true,FAIR,63,TT-5.5,COL-B
TT-9173,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772683120000,1772683240000,POWER_FLUCTUATION,3,0.279,178.6,87.72,true,GOOD,91,TT-5.5,COL-B
TT-9174,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1772916013000,1772916133000,POWER_FLUCTUATION,3,0.181,158.4,42.02,true,FAIR,77,TT-4.9,COL-C
TT-9175,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772502327000,1772502387000,POWER_FLUCTUATION,3,0.178,168.1,30.9,true,POOR,40,TT-5.5,COL-A
TT-9176,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773002959000,1773003019000,POWER_FLUCTUATION,4,0.178,156.4,88.87,true,GOOD,85,TT-5.4,COL-B
TT-9177,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772698231000,1772698471000,POWER_FLUCTUATION,3,0.308,148.5,102.82,true,POOR,58,TT-5.5,COL-C
TT-9178,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1772580777000,1772581137000,POWER_FLUCTUATION,4,0.255,195.2,38.03,true,FAIR,72,TT-4.9,COL-C
TT-9179,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772416785000,1772417085000,POWER_FLUCTUATION,3,0.201,164.9,112.3,true,GOOD,96,TT-4.9,COL-B
TT-9180,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1772805141000,1772805201000,POWER_FLUCTUATION,5,0.416,165.4,28.72,true,FAIR,69,TT-4.9,COL-C
TT-9181,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772974554000,1772974674000,POWER_FLUCTUATION,5,0.437,138.6,60.81,true,GOOD,98,TT-5.4,COL-B
TT-9182,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1772525787000,1772525847000,POWER_FLUCTUATION,4,0.306,170.8,24.88,true,GOOD,98,TT-5.4,COL-A
TT-9183,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772922631000,1772922811000,POWER_FLUCTUATION,5,0.574,193.2,52.27,true,FAIR,32,TT-5.4,COL-C
TT-9184,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772738977000,1772739037000,POWER_FLUCTUATION,3,0.204,176.4,39.65,true,GOOD,96,TT-4.9,COL-B
TT-9185,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772985085000,1773006685000,POWER_FLUCTUATION,3,0.319,159.8,96.77,true,FAIR,66,TT-5.5,COL-A
TT-9186,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773001593000,1773001833000,POWER_FLUCTUATION,4,0.479,186.5,67.65,true,GOOD,32,TT-4.9,COL-C
TT-9187,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772695908000,1772695968000,POWER_FLUCTUATION,4,0.402,186.6,21.68,true,GOOD,92,TT-5.5,COL-A
TT-9188,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772610148000,1772611948000,POWER_FLUCTUATION,5,0.187,170.7,104.4,true,POOR,44,TT-5.5,COL-C
TT-9189,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772971988000,1772972408000,POWER_FLUCTUATION,5,0.435,158.0,11.49,true,GOOD,91,TT-5.5,COL-B
TT-9190,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773016063000,1773016303000,POWER_FLUCTUATION,4,0.383,207.5,103.1,true,GOOD,32,TT-5.4,COL-A
TT-9191,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772873914000,1772874034000,POWER_FLUCTUATION,3,0.542,212.1,29.54,true,FAIR,76,TT-4.9,COL-C
TT-9192,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772634830000,1772634890000,POWER_FLUCTUATION,3,0.458,193.4,92.17,true,FAIR,71,TT-5.5,COL-C
TT-9193,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773075497000,1773097097000,POWER_FLUCTUATION,4,0.323,151.4,79.82,true,POOR,21,TT-5.5,COL-C
TT-9194,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772441030000,1772441270000,POWER_FLUCTUATION,3,0.546,171.8,59.13,true,GOOD,98,TT-4.9,COL-B
TT-9195,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1773057922000,1773057982000,POWER_FLUCTUATION,5,0.335,184.4,92.57,true,FAIR,66,TT-4.9,COL-B
TT-9196,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772506354000,1772506594000,POWER_FLUCTUATION,3,0.453,155.3,31.44,true,FAIR,78,TT-5.5,COL-A
TT-9197,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773068297000,1773068537000,POWER_FLUCTUATION,3,0.507,173.9,74.78,true,POOR,59,TT-4.9,COL-B
TT-9198,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772946779000,1772947199000,POWER_FLUCTUATION,3,0.107,179.9,84.19,true,FAIR,61,TT-5.4,COL-B
TT-9199,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1773103149000,1773103209000,POWER_FLUCTUATION,3,0.297,185.2,32.04,true,POOR,47,TT-5.5,COL-A
TT-9200,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772334969000,1772336769000,POWER_FLUCTUATION,5,0.254,145.2,36.62,true,FAIR,67,TT-5.4,COL-C
TT-9201,ThermoTrack,PLANT_01,1773187800000,MCH-008,LINE-B,1772725534000,1772725594000,POWER_FLUCTUATION,5,0.427,173.5,92.88,true,FAIR,74,TT-5.4,COL-C
TT-9202,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772480705000,1772486105000,POWER_FLUCTUATION,3,0.302,180.4,126.04,true,FAIR,58,TT-5.5,COL-B
TT-9203,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1773021109000,1773021349000,POWER_FLUCTUATION,4,,134.6,75.75,true,FAIR,81,TT-5.5,COL-A
TT-9204,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772464925000,1772465045000,POWER_FLUCTUATION,5,0.367,161.1,32.6,true,FAIR,78,TT-5.5,COL-A
TT-9205,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772345413000,1772345713000,POWER_FLUCTUATION,5,0.391,196.1,92.24,true,FAIR,76,TT-5.5,COL-C
TT-9206,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772854102000,1772854222000,POWER_FLUCTUATION,3,0.398,162.2,38.25,true,GOOD,95,TT-4.9,COL-B
TT-9207,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1773111934000,1773165934000,POWER_FLUCTUATION,4,0.315,195.5,33.33,true,POOR,21,TT-5.4,COL-B
TT-9208,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1772871185000,1772871245000,POWER_FLUCTUATION,5,0.264,174.0,30.14,true,GOOD,94,TT-5.4,COL-B
TT-9209,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772597074000,1772597254000,POWER_FLUCTUATION,4,0.225,169.0,24.0,true,GOOD,82,TT-5.4,COL-C
TT-9210,ThermoTrack,PLANT_01,1773187800000,MCH-010,LINE-C,1772997887000,1772998007000,POWER_FLUCTUATION,3,0.318,182.6,24.08,true,FAIR,80,TT-5.5,COL-B
TT-9211,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772432559000,1772432679000,POWER_FLUCTUATION,3,,170.5,99.81,true,FAIR,81,TT-5.5,COL-A
TT-9212,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1773052793000,1773052913000,POWER_FLUCTUATION,5,0.32,147.7,72.56,true,GOOD,92,TT-5.4,COL-C
TT-9213,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772576844000,1772576964000,POWER_FLUCTUATION,3,0.345,171.1,121.3,true,GOOD,89,TT-4.9,COL-A
TT-9214,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772974118000,1772974298000,POWER_FLUCTUATION,5,0.026,151.2,85.7,true,GOOD,88,TT-4.9,COL-A
TT-9215,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772523200000,1772523500000,POWER_FLUCTUATION,3,0.299,190.3,72.45,true,GOOD,95,TT-5.4,COL-A
TT-9216,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772585696000,1772585936000,POWER_FLUCTUATION,5,0.579,163.4,66.2,true,GOOD,98,TT-5.5,COL-A
TT-9217,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772707629000,1772707869000,POWER_FLUCTUATION,3,0.181,165.5,19.56,true,FAIR,62,TT-5.4,COL-A
TT-9218,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772479959000,1772485359000,POWER_FLUCTUATION,3,0.324,195.6,35.33,true,GOOD,87,TT-5.5,COL-C
TT-9219,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772977495000,1773031495000,POWER_FLUCTUATION,4,,173.3,75.8,true,POOR,96,TT-4.9,COL-A
TT-9220,ThermoTrack,PLANT_01,1773187800000,MCH-004,LINE-B,1772448216000,1772448576000,POWER_FLUCTUATION,5,0.27,198.0,29.65,true,POOR,40,TT-4.9,COL-B
TT-9221,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1773036302000,1773036482000,POWER_FLUCTUATION,4,0.177,135.0,89.96,true,GOOD,82,TT-4.9,COL-A
TT-9222,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772627071000,1772628871000,POWER_FLUCTUATION,3,0.361,168.9,78.98,true,FAIR,81,TT-5.4,COL-B
TT-9223,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772326952000,1772327072000,POWER_FLUCTUATION,4,0.427,144.5,109.14,true,POOR,54,TT-5.5,COL-C
TT-9224,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772782373000,1772782493000,POWER_FLUCTUATION,3,0.209,156.3,105.91,true,FAIR,71,TT-5.5,COL-A
TT-9225,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772631115000,1772632915000,POWER_FLUCTUATION,4,0.359,154.1,77.6,true,POOR,36,TT-5.5,COL-A
TT-9226,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772888330000,1772888510000,POWER_FLUCTUATION,3,0.076,190.1,114.51,true,POOR,32,TT-5.4,COL-C
TT-9227,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772568000000,1772568180000,POWER_FLUCTUATION,5,0.227,177.4,74.29,true,GOOD,90,TT-5.5,COL-B
TT-9228,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1773084181000,1773084421000,POWER_FLUCTUATION,4,0.13,191.0,25.17,true,FAIR,57,TT-5.4,COL-A
TT-9229,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1772373259000,1772373679000,POWER_FLUCTUATION,5,0.314,145.5,13.32,true,FAIR,60,TT-5.4,COL-A
TT-9230,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772864632000,1772864872000,POWER_FLUCTUATION,5,0.241,138.4,13.97,true,FAIR,81,TT-4.9,COL-B
TT-9231,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1772902912000,1772904712000,POWER_FLUCTUATION,4,0.331,144.6,11.63,true,GOOD,83,TT-4.9,COL-C
TT-9232,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772948549000,1772948789000,POWER_FLUCTUATION,5,0.265,161.0,41.62,true,GOOD,25,TT-4.9,COL-C
TT-9233,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773146128000,1773146248000,POWER_FLUCTUATION,5,0.315,147.4,63.31,true,FAIR,58,TT-5.4,COL-A
TT-9234,ThermoTrack,PLANT_01,1773187800000,MCH-012,LINE-B,1772988578000,1772988818000,POWER_FLUCTUATION,5,0.296,156.9,67.37,true,POOR,31,TT-4.9,COL-A
TT-9235,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773027395000,1773027575000,POWER_FLUCTUATION,4,0.349,148.1,82.94,true,POOR,30,TT-5.4,COL-B
TT-9236,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773099144000,1773120744000,POWER_FLUCTUATION,5,0.334,160.4,59.25,true,POOR,47,TT-5.4,COL-A
TT-9237,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772681684000,1772681744000,POWER_FLUCTUATION,5,0.587,152.2,19.77,true,POOR,32,TT-4.9,COL-C
TT-9238,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1773091690000,1773091990000,POWER_FLUCTUATION,4,0.496,188.1,26.12,true,FAIR,71,TT-5.4,COL-B
TT-9239,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1773049287000,1773049647000,POWER_FLUCTUATION,5,0.337,162.7,25.46,true,FAIR,77,TT-5.4,COL-A
TT-9240,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772927275000,1772927575000,POWER_FLUCTUATION,4,0.399,172.7,33.54,true,FAIR,63,TT-4.9,COL-B
TT-9241,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1772443400000,1772443880000,POWER_FLUCTUATION,4,0.322,188.1,36.31,true,FAIR,59,TT-4.9,COL-B
TT-9242,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772658743000,1772658983000,POWER_FLUCTUATION,4,0.081,192.1,90.1,true,FAIR,59,TT-5.5,COL-C
TT-9243,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1772686729000,1772687209000,POWER_FLUCTUATION,4,0.202,180.4,13.49,true,FAIR,80,TT-5.5,COL-C
TT-9244,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1773063074000,1773063254000,POWER_FLUCTUATION,4,0.33,166.4,25.36,true,POOR,24,TT-4.9,COL-B
TT-9245,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1772983511000,1772983691000,POWER_FLUCTUATION,4,0.467,177.9,28.3,true,GOOD,91,TT-5.5,COL-A
TT-9246,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772964837000,1772965257000,POWER_FLUCTUATION,4,0.52,165.5,26.69,true,GOOD,86,TT-4.9,COL-B
TT-9247,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1773144930000,1773144990000,POWER_FLUCTUATION,5,0.562,183.7,40.37,true,GOOD,93,TT-5.5,COL-A
TT-9248,ThermoTrack,PLANT_01,1773187800000,MCH-010,C,1773143318000,1773143738000,POWER_FLUCTUATION,3,0.338,144.1,36.48,true,FAIR,65,TT-4.9,COL-B
TT-9249,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772380007000,1772380067000,POWER_FLUCTUATION,4,0.072,170.0,92.68,true,FAIR,63,TT-5.5,COL-A
TT-9250,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1773060113000,1773060293000,POWER_FLUCTUATION,3,0.213,156.9,28.81,true,GOOD,84,TT-4.9,COL-B
TT-9251,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772441851000,1772442091000,POWER_FLUCTUATION,3,0.284,173.2,102.2,true,POOR,47,TT-5.4,COL-A
TT-9252,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773115991000,1773116291000,POWER_FLUCTUATION,3,,182.4,66.07,true,GOOD,94,TT-5.4,COL-B
TT-9253,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773176824000,1773176884000,POWER_FLUCTUATION,4,0.076,179.2,35.92,true,FAIR,56,TT-5.4,COL-A
